payment_id,customer_id,amount,payment_date,payment_status,payment_method
pay_20240902_6Z7P5SI2,CUS-98814898,1217,09-12-2025,Success,Net Banking
pay_20241006_2Y4V2AF3,CUS-15952605,0,10-07-2025,Success,UPI
pay_20240115_8E5M3ZN2,CUS-40081381,537,9/30/2025,Success,Debit Card
pay_20240616_0U1M1CX3,CUS-58763833,0,10-02-2025,Success,Net Banking
pay_20240903_7D5X9YC7,CUS-83704759,3890,7/22/2025,Success,PayPal
pay_20240727_6G4C3YP1,CUS-10410747,0,9/22/2025,Success,Debit Card
pay_20241022_2G2G2FI7,CUS-43866259,767,4/28/2026,Success,Debit Card
pay_20240223_0D9N2DN5,CUS-48424082,0,5/13/2026,Success,Credit Card
pay_20240929_7N9H7MS3,CUS-10366009,5423,9/13/2025,Refunded,PayPal
pay_20240406_2V0W8PF5,CUS-95854721,0,8/30/2025,Success,Credit Card
pay_20240930_9E9I1WC8,CUS-16576338,0,4/29/2026,Success,PayPal
pay_20240126_6H7Q7JH6,CUS-75678908,0,04-10-2025,Success,Debit Card
pay_20240831_5P6D0QR0,CUS-72473171,1478,2/21/2026,Failed,UPI
pay_20241209_3Y1S2UB9,CUS-22584521,0,10/16/2025,Success,Debit Card
pay_20240707_7Q3B7LD3,CUS-52354372,0,2/26/2026,Success,UPI
pay_20241224_8F0P4ZN4,CUS-60814248,0,3/13/2026,Success,Debit Card
pay_20240507_5I5U7WN3,CUS-57749801,0,2/13/2026,Success,Credit Card
pay_20240706_6L9R2IP5,CUS-85637903,1210,5/22/2025,Success,UPI
pay_20240210_6Y1Q3VN7,CUS-48811441,3647,8/23/2025,Success,Credit Card
pay_20240109_7J9G1UW7,CUS-95701274,1255,08-06-2025,Success,UPI
pay_20240628_8R1J8CP7,CUS-92898197,0,09-04-2025,Success,UPI
pay_20240708_5G0R8KQ8,CUS-24225342,1406,4/24/2026,Success,UPI
pay_20240327_3O6J4YF2,CUS-66135041,0,05-10-2025,Success,Credit Card
pay_20240620_1M1C6LY4,CUS-96229383,1049,7/13/2025,Success,Credit Card
pay_20240316_5W7O2DU1,CUS-96318842,0,1/13/2026,Success,UPI
pay_20241022_5O3Z1EK6,CUS-36386871,716,7/16/2025,Success,UPI
pay_20240317_0O9L3PJ1,CUS-25367809,1470,4/15/2025,Success,Debit Card
pay_20240201_7H7Y6LH4,CUS-70585470,703,7/21/2025,Refunded,Credit Card
pay_20240628_3G2U7VU6,CUS-62679877,0,4/25/2026,Success,UPI
pay_20240104_2E5S9XP9,CUS-39626564,0,10-11-2025,Success,UPI
pay_20241028_5T5E0QC4,CUS-24638432,0,03-05-2026,Refunded,Credit Card
pay_20241216_8N8P8OZ0,CUS-75849878,3365,10/13/2025,Success,Debit Card
pay_20240626_5M1Y6PO4,CUS-46779519,1473,01-11-2026,Success,UPI
pay_20240605_1F7M9DE4,CUS-71585084,0,9/22/2025,Failed,Credit Card
pay_20240503_7A3V8AB7,CUS-42501939,1277,10-12-2025,Success,Debit Card
pay_20240205_1Q5P4NX3,CUS-44555081,1087,08-02-2025,Success,Credit Card
pay_20241207_4S5N4DQ6,CUS-83725476,690,12-03-2025,Success,UPI
pay_20240701_2G1T5XZ5,CUS-42970457,641,4/22/2026,Success,Net Banking
pay_20241011_9K1Y6BS1,CUS-33220756,0,04-06-2026,Success,Net Banking
pay_20240514_8A4N3UM7,CUS-17080971,1286,2/24/2026,Success,Credit Card
pay_20240830_3Q8A2AY2,CUS-53980020,0,1/18/2026,Success,UPI
pay_20241010_5W1J1YZ3,CUS-67128142,756,9/21/2025,Success,Net Banking
pay_20240919_1U1E0UW6,CUS-11615807,0,6/22/2025,Success,UPI
pay_20240704_7H4Z7GY6,CUS-67995259,0,10/22/2025,Success,UPI
pay_20240310_0U3B6VL0,CUS-66051899,0,7/17/2025,Success,Debit Card
pay_20240919_5V0R0GD7,CUS-10998657,1063,4/26/2026,Success,Debit Card
pay_20241123_4G6L1TK7,CUS-75939959,1039,10/18/2025,Refunded,Net Banking
pay_20241223_5R7L3YF8,CUS-10876508,0,3/13/2026,Success,UPI
pay_20241201_2A0C9FW6,CUS-36248042,2746,04-04-2026,Failed,UPI
pay_20240814_0X0B8EO1,CUS-77304820,0,8/30/2025,Success,UPI
pay_20240922_7J6X5XJ9,CUS-47350586,919,11/21/2025,Success,UPI
pay_20240420_3Z3M6PF4,CUS-24764435,0,5/23/2025,Success,UPI
pay_20241215_5L7C7NE1,CUS-23934839,0,3/19/2026,Success,UPI
pay_20240803_8I7W2RL6,CUS-77295940,0,4/30/2025,Success,UPI
pay_20241030_5V3A6RJ2,CUS-41917997,0,2/24/2026,Success,UPI
pay_20240523_8B7W2SN5,CUS-20360903,0,12/22/2025,Success,UPI
pay_20240206_4Y6M3SI8,CUS-53500331,0,11-07-2025,Success,UPI
pay_20241203_4Y7Z7LM9,CUS-64093654,0,10/30/2025,Success,Credit Card
pay_20241002_2M6U8MG3,CUS-63321973,1117,4/26/2025,Success,Debit Card
pay_20241205_0J3R6RG4,CUS-64549164,0,7/25/2025,Success,UPI
pay_20240607_2Y6V4PG1,CUS-31298893,666,12/31/2025,Success,UPI
pay_20240610_3P6E9XK1,CUS-32539175,0,3/13/2026,Success,UPI
pay_20240604_1G0D5AA0,CUS-65168301,3327,3/23/2026,Failed,Credit Card
pay_20241119_9G6D3AF7,CUS-69960397,995,3/28/2026,Success,UPI
pay_20240302_1J3M4WH1,CUS-64360465,0,7/30/2025,Success,UPI
pay_20241123_2G4F7BJ5,CUS-16481827,0,04-07-2026,Success,Credit Card
pay_20241028_2G4T9MJ7,CUS-65024008,0,5/20/2025,Success,Credit Card
pay_20240509_5P3O8FO3,CUS-58631671,0,9/13/2025,Success,UPI
pay_20240803_4E1D5MM0,CUS-75144174,0,7/17/2025,Success,UPI
pay_20241220_2Z9K6OG0,CUS-94247456,6248,08-04-2025,Success,Debit Card
pay_20240829_5H1F3DK2,CUS-83844840,0,06-01-2025,Success,UPI
pay_20240415_8O3L9HK3,CUS-10804874,1458,4/21/2025,Failed,Credit Card
pay_20240724_0X7H6JP3,CUS-15187165,0,04-06-2025,Success,UPI
pay_20240114_5J8H4KD1,CUS-87623243,4723,7/15/2025,Success,Debit Card
pay_20241114_9E3D6XQ3,CUS-33648307,0,01-09-2026,Success,Credit Card
pay_20240303_6H0L3DD4,CUS-56668767,2565,12-05-2025,Success,Credit Card
pay_20241217_8R7R3BC8,CUS-49920317,4308,9/15/2025,Failed,UPI
pay_20240724_4F2J7VA4,CUS-47714645,2985,2/14/2026,Success,Credit Card
pay_20240501_1V6N8QP5,CUS-62093622,752,03-04-2026,Success,Credit Card
pay_20240811_5A3L0JR5,CUS-59085496,4191,02-01-2026,Success,Debit Card
pay_20240317_2C1K6NH3,CUS-74106786,4005,7/27/2025,Success,UPI
pay_20240617_6M6B1ZB7,CUS-56560859,1175,8/15/2025,Success,Debit Card
pay_20240701_7O5W3DD0,CUS-47987928,0,04-04-2026,Success,Net Banking
pay_20241228_9N8E2MR8,CUS-95103092,4347,4/30/2025,Success,PayPal
pay_20241019_3R2O7QT6,CUS-28549177,0,6/30/2025,Success,UPI
pay_20241017_5J3D9JJ9,CUS-73835041,0,4/30/2026,Success,Credit Card
pay_20240420_5G7Y6IB7,CUS-87529149,516,10-04-2025,Success,Credit Card
pay_20240305_6I9T9AH4,CUS-15123598,1312,08-02-2025,Success,UPI
pay_20240427_5O0U9GO0,CUS-71341302,5408,08-01-2025,Success,UPI
pay_20240428_8V9U8FC5,CUS-95695271,1491,4/21/2026,Failed,UPI
pay_20240503_1A4M1DQ7,CUS-59637057,4748,01-06-2026,Success,UPI
pay_20240205_9C7M7AF4,CUS-74196695,1432,4/16/2026,Refunded,Debit Card
pay_20241022_7H2Y0EL7,CUS-19265364,6042,1/19/2026,Success,Net Banking
pay_20240320_0W0E5MP1,CUS-97628138,4628,6/30/2025,Success,UPI
pay_20240216_1C1K6KF6,CUS-28519056,0,7/15/2025,Refunded,UPI
pay_20241013_3T7L1UD3,CUS-34928218,7323,2/27/2026,Success,Net Banking
pay_20240323_6Q2R3NB1,CUS-91317345,3229,7/24/2025,Success,Credit Card
pay_20240630_2E3E2JB7,CUS-99724266,1282,12/24/2025,Success,Net Banking
pay_20241009_9F4Y0GR6,CUS-36038987,0,05-10-2026,Success,Net Banking
pay_20240930_6M8Z4FE7,CUS-88541754,0,3/26/2026,Success,UPI
pay_20240610_9Q4I4QX9,CUS-93434861,0,9/17/2025,Success,UPI
pay_20240319_0P9O1QO0,CUS-43036300,0,12/26/2025,Success,Credit Card
pay_20240505_5E8J8LS4,CUS-83536041,0,08-10-2025,Success,UPI
pay_20240107_3C0D8ZN5,CUS-88121709,1139,12/28/2025,Success,UPI
pay_20241227_0J8X1JN2,CUS-20070059,2501,9/19/2025,Success,UPI
pay_20240511_2B8J7YB7,CUS-55647609,4602,12/27/2025,Success,UPI
pay_20240221_6L1G3TH2,CUS-16636089,0,3/26/2026,Success,Net Banking
pay_20240617_0V9Z5ZN3,CUS-90024534,3506,2/28/2026,Success,Debit Card
pay_20240629_7L9G0WU5,CUS-25159385,0,11/20/2025,Success,Credit Card
pay_20241113_3I8D6GX6,CUS-41388788,0,3/14/2026,Success,Debit Card
pay_20241203_4K0M1YR5,CUS-36799281,0,01-04-2026,Success,Credit Card
pay_20240324_9H1U4LZ6,CUS-62746938,0,04-04-2025,Success,UPI
pay_20241229_6F4H3OY2,CUS-51476165,0,07-01-2025,Success,UPI
pay_20241120_3E1O2HF0,CUS-41730776,0,5/18/2026,Failed,Credit Card
pay_20240126_3W0U6TH2,CUS-29215075,1065,2/18/2026,Success,UPI
pay_20241001_0P1Z2GR0,CUS-76301220,885,8/15/2025,Success,UPI
pay_20240212_4V0S2KJ3,CUS-47620117,3690,4/20/2025,Failed,Credit Card
pay_20240723_9M8U4MF3,CUS-78574348,0,01-06-2026,Success,UPI
pay_20240403_1S4E7NN9,CUS-54635470,1489,04-07-2025,Refunded,UPI
pay_20241126_4D2N2RM1,CUS-92565446,1290,02-02-2026,Success,UPI
pay_20241026_4O4P7JR8,CUS-96798401,4124,04-02-2025,Success,Debit Card
pay_20240314_0Y2D2DV1,CUS-98130999,4578,11/14/2025,Failed,Credit Card
pay_20241223_6G2J7UW9,CUS-69648120,545,04-06-2025,Success,UPI
pay_20240112_4N0Q6VZ3,CUS-71132646,586,12-03-2025,Success,Credit Card
pay_20241102_7Y7L9MU7,CUS-48101459,7433,04-01-2025,Success,Debit Card
pay_20240729_0X0Y8ZR0,CUS-69415306,4280,10/14/2025,Success,PayPal
pay_20240713_4X5X5YQ0,CUS-30779932,0,5/19/2025,Success,UPI
pay_20240621_2C3E7OE0,CUS-36069147,1074,2/17/2026,Refunded,Credit Card
pay_20240422_7U2B3LW0,CUS-76822595,612,9/14/2025,Success,UPI
pay_20241208_2B5J5HF3,CUS-65962369,3894,4/19/2026,Success,UPI
pay_20240617_6D2E6TD2,CUS-95023918,3483,8/13/2025,Success,Debit Card
pay_20240607_8H4X4TY4,CUS-94842491,0,9/15/2025,Success,Credit Card
pay_20240628_0F3H8KI6,CUS-28130305,5881,4/22/2026,Success,Debit Card
pay_20240715_7L2H5LD4,CUS-54247004,0,3/30/2026,Failed,Credit Card
pay_20241021_9W2E5PO3,CUS-56754123,4352,3/25/2026,Success,Credit Card
pay_20240127_3B0C1BG6,CUS-66175869,0,8/21/2025,Success,Credit Card
pay_20240723_0M1V9TQ2,CUS-62295654,1409,8/20/2025,Success,Net Banking
pay_20240602_6L0Z4RK3,CUS-54453305,1211,05-02-2026,Success,Net Banking
pay_20240620_8K2Q5FG2,CUS-10667515,1043,7/24/2025,Success,UPI
pay_20240917_0E0P9LW7,CUS-68540001,0,07-03-2025,Success,Net Banking
pay_20240516_3I5M0IK3,CUS-26907924,557,12-01-2025,Success,Net Banking
pay_20241017_8O6W1SQ1,CUS-63126042,0,12-09-2025,Success,UPI
pay_20241130_0F1I8UO4,CUS-54748350,800,06-03-2025,Failed,PayPal
pay_20240819_6W5W3NU8,CUS-56232170,3578,10/30/2025,Success,Credit Card
pay_20241110_7L4E8YY0,CUS-89457161,0,5/24/2025,Success,Credit Card
pay_20240814_5A6R5IH7,CUS-63334213,3803,12/25/2025,Success,UPI
pay_20241127_6F6E8QH9,CUS-16699207,848,04-03-2026,Success,Net Banking
pay_20240413_5W2W2JY3,CUS-79928641,0,9/16/2025,Success,PayPal
pay_20240721_5S8D8EH1,CUS-38675804,746,03-02-2026,Success,UPI
pay_20240725_9B6Y1AE4,CUS-71617324,0,10/17/2025,Success,UPI
pay_20240918_0Z8J0CO8,CUS-39431857,4689,02-01-2026,Success,UPI
pay_20240615_4Z0S1AD7,CUS-59044637,0,01-08-2026,Success,UPI
pay_20240108_4T8D9QY0,CUS-20649575,0,9/13/2025,Success,PayPal
pay_20240903_5G7E3YG5,CUS-34447965,3861,12/24/2025,Success,UPI
pay_20240329_1K8F9EQ2,CUS-32210198,965,10/24/2025,Success,Credit Card
pay_20240613_6J3G0RC6,CUS-43989746,0,10/24/2025,Success,UPI
pay_20240228_1Z6M7HU9,CUS-46929390,1003,07-06-2025,Success,PayPal
pay_20241219_8P6V0WM1,CUS-30280966,0,07-01-2025,Success,UPI
pay_20240524_4J3W8IZ0,CUS-86685781,827,12-09-2025,Success,Debit Card
pay_20240512_2Y0M5OX6,CUS-64646827,0,05-02-2025,Refunded,UPI
pay_20240114_4Z9D6CB0,CUS-58847877,657,9/26/2025,Success,UPI
pay_20240802_8O0H6DV8,CUS-34488708,2224,6/27/2025,Success,UPI
pay_20240810_8E1D6UY9,CUS-21932262,1392,4/23/2025,Success,UPI
pay_20240208_0Z6R0WJ1,CUS-44365988,0,08-02-2025,Success,UPI
pay_20240730_3A9P9UY4,CUS-31817289,0,10/13/2025,Success,UPI
pay_20241017_4Q3D2CO0,CUS-96044681,2863,06-06-2025,Success,UPI
pay_20240318_2E7P0HK5,CUS-19035254,1155,03-10-2026,Failed,Debit Card
pay_20240417_7D6Z9NU3,CUS-21851563,0,1/31/2026,Success,UPI
pay_20240913_5N2G4ML2,CUS-20742411,1189,06-04-2025,Success,Credit Card
pay_20240401_1Q9Z8QT5,CUS-53002428,0,1/23/2026,Success,Credit Card
pay_20241004_7P5X0EP6,CUS-27295744,0,03-01-2026,Success,UPI
pay_20240214_5Q8Q3CY4,CUS-28571455,0,1/29/2026,Success,UPI
pay_20240524_8E1S7OV0,CUS-20200694,1095,3/19/2026,Refunded,Credit Card
pay_20240506_8U5W6HJ6,CUS-52020124,802,2/15/2026,Failed,UPI
pay_20240110_7J8W1KI4,CUS-90035144,0,05-09-2025,Success,UPI
pay_20240527_0U7B1TQ1,CUS-99210720,870,07-01-2025,Success,Debit Card
pay_20240530_3N6U3CB1,CUS-55152610,0,05-04-2026,Success,Net Banking
pay_20240321_7W6T9UL0,CUS-48447741,0,06-04-2025,Success,UPI
pay_20240112_8S7M7BU4,CUS-28453270,1120,3/20/2026,Success,UPI
pay_20241109_2X2Z2TV2,CUS-58685571,560,3/31/2026,Success,UPI
pay_20240905_2N6L4LU6,CUS-33216871,793,12/20/2025,Success,UPI
pay_20240320_2T1Y3KN1,CUS-19053022,0,3/26/2026,Success,Net Banking
pay_20240825_0M7X5YH3,CUS-20565179,0,9/16/2025,Refunded,Credit Card
pay_20240526_4A6N4CP7,CUS-54994532,0,5/25/2025,Success,Net Banking
pay_20240825_8U6E2KJ0,CUS-31599536,9823,5/24/2026,Success,UPI
pay_20241229_8C2X1QN3,CUS-44756994,2618,12/21/2025,Success,Credit Card
pay_20241126_0D3B0AS9,CUS-38953220,0,04-07-2025,Success,Credit Card
pay_20240901_3A4H3TQ7,CUS-49926061,0,05-12-2025,Failed,UPI
pay_20241221_6O1L6GB4,CUS-80718107,1148,12/28/2025,Success,Credit Card
pay_20241126_3D1N3KD8,CUS-41756967,8095,9/16/2025,Success,UPI
pay_20240414_6G0D9VN8,CUS-64862764,0,02-12-2026,Refunded,Credit Card
pay_20241203_2N4H7KJ3,CUS-28483588,1000,10-02-2025,Success,UPI
pay_20241125_4P9N8SA5,CUS-44055775,0,4/17/2025,Success,UPI
pay_20240901_7H5I5FY4,CUS-91110974,0,05-02-2025,Success,Debit Card
pay_20240202_1Y5R9XV4,CUS-15210308,530,2/26/2026,Success,UPI
pay_20240214_3N5O1FR1,CUS-42051701,506,10-12-2025,Success,Debit Card
pay_20240919_6Q8H3HZ9,CUS-40756296,0,10/28/2025,Success,UPI
pay_20241229_8Y1E7GO2,CUS-95665533,4491,3/22/2026,Success,Net Banking
pay_20240801_7D5M7ZR8,CUS-68327243,0,7/31/2025,Success,UPI
pay_20240420_2W3N6VH7,CUS-99211368,9883,1/27/2026,Success,Debit Card
pay_20240114_6F9K9YC9,CUS-21678431,4528,03-05-2026,Success,Net Banking
pay_20241209_2N5M0KR1,CUS-41063650,0,09-09-2025,Success,Credit Card
pay_20240426_3N3H7BP1,CUS-99187854,1340,11/26/2025,Success,Credit Card
pay_20240106_2J8H3JM9,CUS-32999676,3090,04-10-2026,Success,Net Banking
pay_20240901_7U0B1LK6,CUS-70862646,0,08-03-2025,Success,Credit Card
pay_20240519_7X5E1BP5,CUS-65107449,0,06-09-2025,Success,UPI
pay_20241031_4M4H4FP6,CUS-68493253,3021,04-05-2025,Failed,UPI
pay_20240420_5B2S8WF9,CUS-52461574,2215,3/27/2026,Success,UPI
pay_20240407_5M0L1WM6,CUS-16954539,2195,11-09-2025,Success,Credit Card
pay_20240613_6D5R6CX0,CUS-49396790,0,09-11-2025,Success,Debit Card
pay_20241023_6V7D4XM9,CUS-42240748,0,6/26/2025,Success,Debit Card
pay_20240530_8L6T5GH3,CUS-28078636,0,2/15/2026,Success,UPI
pay_20240805_1L5Y9ZL7,CUS-89109752,983,07-08-2025,Success,UPI
pay_20240409_9Z1Z1HE5,CUS-93762939,0,12/13/2025,Success,Debit Card
pay_20240304_6Z8B8NW7,CUS-86170793,930,07-08-2025,Success,Credit Card
pay_20240502_0L0Q5ZR0,CUS-38389655,4547,04-04-2025,Success,Debit Card
pay_20240203_2R0R0HF3,CUS-89022406,699,10/25/2025,Success,UPI
pay_20241215_2T7V6WX5,CUS-22108903,2431,11/26/2025,Failed,Debit Card
pay_20240910_9C0Y2KR4,CUS-74880316,0,03-07-2026,Success,Credit Card
pay_20240305_3Z0C0BT4,CUS-54280623,927,11/26/2025,Success,Credit Card
pay_20240705_6I7X9BC8,CUS-71769182,0,10/14/2025,Success,Credit Card
pay_20240704_0V1W9ZB6,CUS-51181990,0,04-03-2026,Success,Credit Card
pay_20241210_1E4E6KJ8,CUS-88265875,1424,04-09-2025,Success,Credit Card
pay_20240517_3A8S4QN1,CUS-42690143,0,7/17/2025,Success,UPI
pay_20241225_6R3X7CB5,CUS-12052939,0,05-10-2025,Success,UPI
pay_20241203_8I1Y1OA8,CUS-32456967,0,08-05-2025,Success,Credit Card
pay_20241108_4S7A3YE0,CUS-69864302,4891,11/13/2025,Success,UPI
pay_20241103_2D8P5LL9,CUS-14161162,1116,3/18/2026,Success,Net Banking
pay_20240401_2V4W9KP0,CUS-83186458,9710,05-11-2026,Refunded,UPI
pay_20240105_2F8I4FL4,CUS-46401855,0,06-11-2025,Success,Credit Card
pay_20240529_9F8M9CE8,CUS-98472893,733,08-04-2025,Refunded,UPI
pay_20240203_2V2I1XM9,CUS-42026332,0,6/24/2025,Success,UPI
pay_20240727_4T4Z3RY9,CUS-36008251,0,10-12-2025,Success,Credit Card
pay_20241206_0K3B5NY4,CUS-88069839,0,10-08-2025,Success,PayPal
pay_20240112_2A9I9FE4,CUS-33562478,0,12/31/2025,Failed,UPI
pay_20240929_3I6I3KA4,CUS-96966095,0,12/31/2025,Success,PayPal
pay_20240110_5L5C4GG4,CUS-27739200,772,3/22/2026,Success,Credit Card
pay_20240419_0T4N4SQ3,CUS-35475575,0,9/25/2025,Success,Debit Card
pay_20240821_3E4K7FM3,CUS-78910046,684,2/23/2026,Success,Credit Card
pay_20240904_3Z0M7ON8,CUS-97386200,2900,11/30/2025,Refunded,UPI
pay_20241102_0I9V3SJ9,CUS-23160953,0,4/29/2025,Success,Debit Card
pay_20240111_4P1X2WC7,CUS-96695050,3649,01-09-2026,Success,UPI
pay_20240710_6Q3N2MR3,CUS-88722825,0,2/27/2026,Success,UPI
pay_20240117_1Q2K6SN7,CUS-19848859,0,4/23/2025,Success,UPI
pay_20240715_7R6R1PR8,CUS-97741857,1108,10/22/2025,Failed,Credit Card
pay_20240513_1K8I4SB6,CUS-84917577,0,08-09-2025,Success,UPI
pay_20240306_2M8K3AY7,CUS-80838837,871,11-02-2025,Success,Credit Card
pay_20240430_9O4F0ZK1,CUS-70306460,841,12/16/2025,Success,UPI
pay_20240429_2W2L8TR0,CUS-91008065,2155,8/21/2025,Success,Net Banking
pay_20240725_0M2U6TZ7,CUS-52470510,1453,7/24/2025,Refunded,Credit Card
pay_20241109_4C4M5FQ1,CUS-18036727,1114,6/25/2025,Success,UPI
pay_20240927_6O8A0UN6,CUS-65107091,0,11-02-2025,Refunded,UPI
pay_20240102_0U8T0IG1,CUS-79451657,0,9/28/2025,Success,PayPal
pay_20240215_1N8N2AE1,CUS-31229553,714,11-09-2025,Success,Credit Card
pay_20240521_6A2T1GC3,CUS-40705547,0,10-12-2025,Failed,UPI
pay_20241001_8F5L1DY2,CUS-69488082,0,9/13/2025,Success,UPI
pay_20240406_0S0W7XS3,CUS-40724437,0,6/21/2025,Success,Debit Card
pay_20240627_5R9Q4QF5,CUS-38913694,0,6/21/2025,Failed,UPI
pay_20240225_0Q3N2JL3,CUS-99698458,0,4/19/2026,Success,Debit Card
pay_20240505_0S5A6NP7,CUS-55415089,0,12/14/2025,Success,UPI
pay_20240420_6E4X0WC6,CUS-61029693,0,07-08-2025,Success,UPI
pay_20240120_1T2P3SH7,CUS-64247340,4733,06-07-2025,Success,UPI
pay_20241013_9P4I0NO6,CUS-11433954,0,05-01-2025,Success,Debit Card
pay_20240225_8X2I7DS0,CUS-44148551,2150,2/19/2026,Success,Credit Card
pay_20240723_7R0Y3VV4,CUS-65559939,4159,5/27/2025,Success,Net Banking
pay_20240923_8Q0E2KK7,CUS-29366955,0,01-08-2026,Success,UPI
pay_20240615_0B0K8RV5,CUS-43416925,2772,11/15/2025,Success,Debit Card
pay_20241107_1C2G2NA8,CUS-92471763,0,08-03-2025,Success,Debit Card
pay_20241223_0X9J1UD1,CUS-26090993,0,7/21/2025,Refunded,UPI
pay_20240509_2O5Q2QH4,CUS-53931145,4420,05-07-2026,Success,Debit Card
pay_20241210_1K2O0EU0,CUS-64994965,1137,9/16/2025,Success,Debit Card
pay_20241114_0B1X9RD2,CUS-25707080,1388,5/16/2025,Success,Net Banking
pay_20240625_7A4F8XB0,CUS-96514742,5727,06-05-2025,Success,Credit Card
pay_20241030_2B3P5EW0,CUS-97662385,2936,03-08-2026,Success,Debit Card
pay_20240710_9T9K2WB7,CUS-19872435,0,02-12-2026,Success,Debit Card
pay_20240625_6W9V5LD4,CUS-67351564,0,06-09-2025,Success,Net Banking
pay_20241011_8A8K4PX2,CUS-99781272,1477,12/15/2025,Success,Debit Card
pay_20240320_3C5N7VI9,CUS-23703448,4963,5/21/2025,Success,Credit Card
pay_20240917_6H5P9MT5,CUS-10679436,0,12-06-2025,Success,UPI
pay_20240607_6G1Q9GC5,CUS-34539879,5814,04-10-2025,Success,PayPal
pay_20240227_7T4A8VA0,CUS-26018733,1364,4/14/2025,Success,Debit Card
pay_20240424_7E4K2KK0,CUS-81598500,1152,12-03-2025,Failed,Debit Card
pay_20240202_3F8O5TL0,CUS-53494878,4447,3/22/2026,Success,Debit Card
pay_20240824_0N4Z0IU1,CUS-41152594,1303,07-08-2025,Success,UPI
pay_20240502_5X6R5BU6,CUS-94206858,3044,3/23/2026,Success,Net Banking
pay_20241222_6C9F5BU3,CUS-97996591,3713,09-06-2025,Success,UPI
pay_20240423_0D8K0PF7,CUS-85183381,0,12/31/2025,Success,UPI
pay_20240108_6E7D6KC9,CUS-15046406,8997,5/19/2026,Success,UPI
pay_20241226_1L5S4JZ6,CUS-63862849,0,04-05-2025,Success,UPI
pay_20240903_4S2B0PO2,CUS-74198871,3796,10-10-2025,Success,UPI
pay_20240519_3X1S5AM3,CUS-64574433,960,07-04-2025,Success,Credit Card
pay_20241222_9W7O1YU4,CUS-58157081,0,06-01-2025,Success,UPI
pay_20241006_9M1F0GW8,CUS-98291681,5375,3/15/2026,Success,UPI
pay_20240726_6A3D3PB7,CUS-63586607,0,8/26/2025,Success,UPI
pay_20240913_3P9L5SB9,CUS-66446688,0,09-06-2025,Failed,UPI
pay_20241216_3X9Q3PZ5,CUS-47630746,0,01-10-2026,Success,UPI
pay_20241102_9L2W5AB4,CUS-97429841,1336,11/28/2025,Success,PayPal
pay_20240217_5I3D4QN2,CUS-28729479,0,09-01-2025,Success,UPI
pay_20240517_1J4Y4SK6,CUS-24674115,835,5/23/2026,Success,UPI
pay_20240824_0E3L1QF4,CUS-37699303,2223,07-08-2025,Success,Debit Card
pay_20240312_4D1W1NE6,CUS-62935614,626,04-11-2026,Success,Credit Card
pay_20240220_4N0L9FX4,CUS-70694680,2799,5/26/2025,Success,Net Banking
pay_20240801_4L3N4OH3,CUS-29289601,0,05-07-2025,Failed,UPI
pay_20240419_5F0Q9RR8,CUS-33597457,0,10/21/2025,Success,Net Banking
pay_20240728_2M8W4TH2,CUS-98164583,0,03-01-2026,Success,Credit Card
pay_20241103_3N2O7PV5,CUS-17646455,0,07-11-2025,Success,UPI
pay_20240514_8I3A1YN8,CUS-45016166,1448,11-01-2025,Success,UPI
pay_20240518_2J2W8XU9,CUS-25620969,608,1/19/2026,Success,Net Banking
pay_20240510_7P4R5CD0,CUS-61916960,0,9/16/2025,Success,UPI
pay_20240410_8K4X8AI4,CUS-62159130,847,01-09-2026,Success,PayPal
pay_20240524_9S7J5EM2,CUS-51007706,687,9/16/2025,Success,UPI
pay_20240310_0U4R1BH8,CUS-96980409,0,6/15/2025,Refunded,Credit Card
pay_20241106_1T3S7SM2,CUS-77257067,0,07-07-2025,Success,UPI
pay_20241217_8B4X0WA3,CUS-80837672,0,2/21/2026,Success,Credit Card
pay_20240723_9I4N1LA7,CUS-26619171,0,2/20/2026,Success,UPI
pay_20240824_1B0Y3NU6,CUS-98674787,0,03-08-2026,Success,UPI
pay_20240518_7N8V4TC1,CUS-83293171,0,3/29/2026,Success,Debit Card
pay_20241012_9B8G8IJ1,CUS-60256605,1459,1/17/2026,Success,Credit Card
pay_20240502_5Q2C3AJ1,CUS-20858239,0,11/28/2025,Success,UPI
pay_20240523_7W1L6DB5,CUS-31994749,1234,07-11-2025,Success,UPI
pay_20241103_6O5L1AA5,CUS-47505880,613,5/19/2026,Failed,Credit Card
pay_20240224_1Z0U1TZ8,CUS-51026160,3635,11/27/2025,Success,Debit Card
pay_20240611_5Q2T9YS9,CUS-51069414,0,05-08-2025,Success,UPI
pay_20240203_1F2W6GD5,CUS-35953525,3591,05-07-2026,Success,Debit Card
pay_20240906_7F9T7DT5,CUS-41360696,742,05-09-2025,Refunded,UPI
pay_20240412_8R0O1PE7,CUS-30558586,0,10-10-2025,Success,Net Banking
pay_20240529_4P7M4HG1,CUS-13465419,0,01-04-2026,Success,UPI
pay_20240801_2Z4X1HW8,CUS-60592073,9011,4/23/2026,Refunded,Debit Card
pay_20240404_1Y6E9BS5,CUS-74718743,0,03-03-2026,Failed,Credit Card
pay_20240319_1K7J5HO7,CUS-52006659,765,01-09-2026,Success,UPI
pay_20240330_9V7Q9KJ6,CUS-53357925,0,7/25/2025,Success,UPI
pay_20240906_9K6P5SH9,CUS-66171403,768,10-08-2025,Success,Net Banking
